"ID_MESA","HAB","INHAB","BL","NU","MAS","CC","Creemos","FPV","PAN_BOL","VV"
"100320723522201402",220,"6",9,10,74,83,12,17,15,201
"100320723770403608",220,"7",9,12,81,77,16,14,11,199
"100320206062580004",220,"1",12,13,79,70,11,17,18,195
"100320619970000803",220,"9",10,3,89,81,12,15,10,207
"100320722340702212",220,"9",5,9,71,91,13,18,13,206
"100320207290280308",220,"2",6,9,63,92,16,19,15,205
"100320309760101301",220,"0",16,10,77,69,20,12,16,194
"100320207290020435",220,"2",17,6,76,77,11,13,20,197
"100320208200150117",220,"3",10,10,59,91,19,17,14,200
"100320517630035202",220,"13",8,9,79,79,14,15,16,203
"100320619160001302",220,"13",7,15,67,82,14,18,17,198
"100320725061901105",220,"5",12,15,77,76,15,9,16,193
"100320723172544602",220,"0",7,9,82,82,13,10,17,204
"100320432190000201",220,"1",16,10,78,67,16,16,17,194
"100320208200210211",220,"5",11,12,78,77,15,17,10,197
"100320722341004032",169,"4",5,12,68,55,6,10,13,152
"100320827480000101",220,"5",11,9,70,82,14,12,22,200
"100320722340101018",233,"6",8,13,83,78,18,14,19,212
"110672737702618621",220,"19",15,6,85,65,18,18,13,199
"100320722340100809",220,"1",10,8,79,86,20,9,8,202
"100320722572540506",24,"0",2,1,8,9,2,0,2,21
"100320309740104903",220,"3",10,11,75,78,17,16,13,199
"100320308210014522",187,"6",8,10,69,60,17,7,16,169
"100320618940000602",165,"2",9,7,57,51,11,15,15,149
"100320127940011503",220,"3",9,15,74,83,15,12,12,196
"100320514943110314",220,"4",12,13,73,81,11,16,14,195
"100320722340400209",220,"9",9,12,74,67,18,25,15,199
"100320514940002107",220,"5",10,8,78,79,16,17,12,202
"110111036112517209",220,"54",7,15,68,70,12,31,17,198
"100320207290290407",220,"2",10,11,60,79,20,20,20,199
"100320201262576004",220,"5",10,9,74,77,19,15,16,201
"100320203670299012",220,"10",6,11,80,75,12,21,15,203
"100320207290020402",220,"3",16,9,77,72,13,18,15,195
"100320207290100412",220,"3",7,11,74,88,14,15,11,202
"100320722340000606",220,"6",13,7,73,79,18,16,14,200
"100320208200180113",220,"4",7,8,67,85,15,18,20,205
"100320825403201501",220,"8",10,10,74,75,17,13,21,200
"100320114560000110",220,"6",10,9,77,79,20,16,9,201
"110111036112516101",220,"63",14,11,81,62,14,21,17,195
"100320127940051606",220,"2",11,11,71,66,20,23,18,198
"100320722340502812",220,"3",11,10,71,89,14,17,8,199
"100320722342542802",232,"0",14,14,79,72,12,24,17,204
"100320723960404601",220,"6",12,12,62,80,15,20,19,196
"100320309342504619",220,"4",7,11,81,74,10,18,19,202
"100320309420902206",220,"0",5,8,77,78,20,16,16,207
"110111041352506101",220,"29",11,9,69,79,16,21,15,200
"100320204930267016",220,"1",4,12,84,79,11,20,10,204
"100320722340100308",220,"1",14,10,66,81,18,13,18,196
"100320128880000101",220,"17",11,9,82,77,9,19,13,200
"100320308220200103",220,"5",6,16,64,88,13,17,16,198
"100320722570103612",220,"5",12,6,78,79,13,15,17,202
"100320207290080229",220,"3",7,13,70,78,19,13,20,200
"100320724432101506",220,"2",9,9,75,77,21,11,18,202
"100320113540000202",220,"9",8,17,72,77,17,13,16,195
"100320514940002105",220,"3",12,8,86,72,12,16,14,200
"100320203800277904",220,"5",8,14,75,73,13,15,22,198
"100320206392576803",220,"5",7,11,87,75,10,16,14,202
"100320826440000304",220,"6",8,16,68,77,14,23,14,196
"100320208202503904",220,"0",14,12,68,74,14,20,18,194
"100320543622606602",44,"0",2,2,14,14,5,3,4,40
"100320723231802101",164,"0",6,9,56,56,16,8,13,149
"100320420590010807",220,"2",13,11,67,75,18,16,20,196
"100320113460000102",70,"1",1,4,26,24,5,5,5,65
"100320207290270205",220,"1",10,12,77,75,11,16,19,198
"100320208202504124",220,"4",14,11,74,69,21,11,20,195
"100320114890000104",166,"0",4,4,56,67,18,9,8,158
"100320421590000201",220,"0",11,8,73,83,16,15,14,201
"100320208200080320",220,"4",10,16,59,80,18,18,19,194
"110341836192530523",220,"0",12,11,87,62,21,11,16,197
"100320342362590801",210,"0",8,11,66,71,11,25,18,191
"100320207290060820",220,"5",9,10,75,66,18,19,23,201
"100320127940012317",220,"3",10,9,79,75,15,12,20,201
"100320517660035501",153,"11",5,12,45,52,18,15,6,136
"100320515970017001",220,"5",7,5,78,82,17,14,17,208
"100320620470001501",220,"2",12,8,72,74,20,20,14,200
"100320203260294002",174,"0",9,8,66,49,15,9,18,157
"100320309730100920",220,"1",10,12,82,61,18,19,18,198
"100320309342505019",220,"1",9,11,66,86,17,17,14,200
"100320626800008601",220,"6",12,5,81,73,12,25,12,203
"100320208200220405",220,"3",10,10,76,76,14,17,17,200
"100320825263200403",220,"3",9,9,84,64,10,19,25,202
"110112137622508706",220,"29",7,13,82,76,17,12,13,200
"100320515390010702",155,"10",3,5,58,60,11,7,11,147
"100320308210019916",220,"5",10,11,63,77,14,25,20,199
"100320341122552103",26,"0",1,3,8,7,2,1,4,22
"100320207290080224",220,"6",12,11,67,73,10,19,28,197
"100320236260000101",184,"0",15,5,59,62,15,15,13,164
"100320724422100809",21,"2",0,2,8,6,3,1,1,19
"100320207290060209",220,"1",13,5,86,75,11,12,18,202
"100320514940001105",220,"4",14,14,78,76,14,15,9,192
"100320722340000940",220,"8",10,14,73,76,23,13,11,196
"100320722340100709",220,"3",8,10,67,85,21,16,13,202
"100320207290060421",220,"3",9,13,81,74,7,19,17,198
"100320127940040321",220,"6",7,9,78,76,18,22,10,204
"100320204870266602",220,"2",11,11,69,79,16,16,18,198
"100320207290100215",220,"2",6,15,67,84,19,18,11,199
"110443837822510727",220,"4",16,10,74,80,11,14,15,194
"100320208200140203",220,"0",6,10,80,75,19,14,16,204
"100320732770000102",220,"4",12,14,61,87,17,17,12,194
"100320722340000548",23,"15",1,1,12,5,0,1,3,21
"100320516310020501",56,"0",4,1,18,21,5,5,2,51
"100320722843204210",53,"1",2,0,21,20,3,3,4,51
"100320911300002704",220,"5",7,9,75,90,11,14,14,204
"100320722340801205",220,"3",9,12,77,80,10,17,15,199
"100320208200240228",220,"4",13,9,73,75,17,16,17,198
"100320208202502826",220,"0",11,11,74,91,12,12,9,198
"100320724422100110",220,"3",18,14,80,71,12,13,12,188
"100320619490001703",220,"11",11,15,77,68,19,19,11,194
"100320309520903206",220,"0",11,12,94,60,20,12,11,197
"100320208200240309",220,"0",13,13,76,71,17,12,18,194
"100320722341106111",220,"1",13,13,69,73,17,16,19,194
"100320129750000101",220,"2",8,10,78,75,19,11,19,202
"100320722341002608",220,"6",12,11,70,79,16,13,19,197
"100320722341107603",220,"3",10,15,79,77,18,9,12,195
"100320309342503220",220,"5",8,11,77,64,23,15,22,201
"100320336960000101",220,"3",6,14,76,73,21,16,14,200
"100320309590905504",220,"1",12,10,65,75,16,25,17,198
"100320208200040346",207,"4",8,11,59,84,19,13,13,188
"100320825960000307",220,"1",11,5,68,75,21,23,17,204
"100320722343203209",65,"2",3,5,18,20,8,6,5,57
"100320208200050503",220,"2",10,11,62,87,14,20,16,199
"110449443892610103",220,"0",9,12,79,76,16,13,15,199
"100320626800009716",220,"2",9,15,57,73,26,18,22,196
"100320724961900102",187,"2",15,10,59,63,13,11,16,162
"100320308210024214",220,"0",14,9,68,80,16,20,13,197
"100320420690000201",169,"0",10,10,56,61,6,13,13,149
"100320722340401428",220,"5",6,12,64,78,18,22,20,202
"100320722343203122",220,"10",12,16,79,73,16,11,13,192
"100320205900285301",220,"5",12,14,78,70,16,14,16,194
"100320309390901801",220,"12",9,16,75,70,14,18,18,195
"100320724433205704",220,"4",9,8,79,83,13,11,17,203
"100320127940040105",220,"7",7,11,79,76,15,18,14,202
"100320308210018116",220,"8",15,9,72,74,13,19,18,196
"100320516050017601",220,"8",9,10,68,81,24,15,13,201
"100320233800000101",69,"6",3,2,18,29,5,3,9,64
"100320207290040312",220,"3",11,16,71,68,19,17,18,193
"100320827840001704",220,"0",8,13,87,71,15,11,15,199
"100320722341107407",91,"0",5,4,32,31,4,10,5,82
"100320241832561501",220,"0",7,10,76,79,14,18,16,203
"100320722340400302",220,"8",6,13,73,83,11,16,18,201
"100320825400001204",220,"10",13,12,80,66,16,16,17,195
"100320308210016403",220,"4",9,12,75,68,19,18,19,199
"100320722340900945",220,"4",11,15,78,66,24,17,9,194
"100320127942553005",220,"6",8,4,76,76,22,17,17,208
"100320208200180201",220,"4",13,11,72,82,10,19,13,196
"100320308210011609",220,"6",8,7,78,71,23,15,18,205
"100320308210024607",220,"0",8,11,78,75,16,14,18,201
"100320420593101302",220,"5",17,11,72,76,12,16,16,192
"100320941072551601",103,"0",9,4,35,40,4,4,7,90
"100320725101600415",87,"9",1,1,26,35,5,11,8,85
"100320620230000905",220,"10",14,15,65,74,17,21,14,191
"100320129540000101",212,"4",4,14,72,79,17,10,16,194
"100320207290160501",220,"5",10,6,67,89,19,12,17,204
"100320227690266901",220,"3",14,10,76,72,15,14,19,196
"100320310320122202",220,"4",21,9,81,69,11,16,13,190
"100320310060103906",220,"3",7,10,80,78,5,18,22,203
"100320420590011402",220,"5",10,14,66,82,15,14,19,196
"100320227430000224",220,"1",16,10,75,78,13,14,14,194
"100320208200240129",220,"3",12,7,80,77,13,13,18,201
"100320204700271203",72,"0",1,1,25,25,8,5,7,70
"100320208200110218",220,"7",6,13,71,78,19,15,18,201
"100320308210022603",220,"1",13,10,75,76,16,16,14,197
"100320309980103202",153,"0",10,3,60,53,11,9,7,140
"100320208200120207",220,"5",15,17,70,63,27,19,9,188
"100320309730100908",220,"1",11,17,69,75,17,14,17,192
"100320308210015016",220,"1",14,10,78,72,18,16,12,196
"100320722340100214",220,"8",8,8,85,76,16,14,13,204
"100320208200240504",220,"0",8,12,78,72,11,24,15,200
"100320207290290205",220,"4",9,9,86,71,16,19,10,202
"100320722340302701",220,"3",15,17,67,69,19,18,15,188
"100320208200240149",220,"2",15,9,81,78,12,10,15,196
"100320207290211004",220,"0",11,3,77,80,18,19,12,206
"100320308210022605",220,"0",13,7,82,83,14,10,11,200
"100320208200060126",220,"7",12,12,72,69,18,21,16,196
"100320308210023408",220,"1",9,16,80,68,17,14,16,195
"100320421350000206",83,"0",4,5,28,25,5,6,10,74
"100320825263200705",40,"0",3,2,14,10,0,5,6,35
"100320927732607701",220,"0",10,13,70,85,8,22,12,197
"100320825963202204",220,"9",7,13,66,72,19,26,17,200
"100320309710104910",220,"5",10,10,66,79,18,21,16,200
"100320722340800802",220,"9",11,15,79,59,19,15,22,194
"100320722342565705",220,"0",13,15,59,77,21,18,17,192
"100320722340400207",220,"10",13,10,82,70,18,10,17,197
"100320308210014803",220,"6",11,10,76,79,7,17,20,199
"100320735380000711",220,"2",11,6,75,74,18,19,17,203
"100320723041800003",220,"4",7,10,72,78,16,17,20,203
"100320308210016121",220,"7",10,15,70,79,12,20,14,195
"100320309770101207",220,"5",13,8,61,82,18,15,23,199
"100320825400001404",220,"4",8,10,86,73,12,14,17,202
"100320515110006801",220,"1",9,13,79,72,16,12,19,198
"100320308210020226",220,"8",8,11,80,77,15,15,14,201
"100320206980255513",220,"7",15,8,78,71,18,13,17,197
"100320208200180210",220,"2",9,7,79,67,16,20,22,204
"100320722340800608",220,"5",8,6,91,71,14,14,16,206
"100320735780000101",220,"1",8,17,65,74,15,25,16,195
"100320308210019306",220,"1",9,9,84,63,20,17,18,202
"100320420592503303",220,"4",13,11,69,81,11,21,14,196
"100320208200120504",220,"2",4,21,76,69,12,16,22,195
"100320207290060826",220,"3",10,18,74,77,15,13,13,192
"100320514943112503",220,"7",8,11,87,75,9,12,18,201
"100320207290110314",220,"5",15,3,86,64,19,17,16,202
"100320722340100812",220,"8",11,13,79,76,19,13,9,196
"100320308210015624",220,"8",15,6,67,76,22,17,17,199
"100320207290010501",220,"0",14,13,73,71,14,13,22,193
"100320113863002405",21,"1",2,1,7,7,3,1,0,18
"100320722340900933",220,"13",7,10,84,73,10,20,16,203
"100320722340401016",220,"7",6,12,72,80,21,9,20,202
"100320722340500605",220,"4",12,6,69,87,18,13,15,202
"100320207290050616",220,"3",5,7,77,89,15,13,14,208
"100320723181801607",133,"2",6,4,45,50,9,9,10,123
"100320825400002204",220,"0",10,12,73,79,13,13,20,198
"111245637992512402",220,"49",16,12,72,73,18,14,15,192
"100320207290151208",64,"3",6,1,24,23,2,5,3,57
"100320208200100207",220,"2",6,14,80,69,16,17,18,200
"100320735380000903",220,"1",8,12,70,82,15,16,17,200
"100320308210016811",220,"8",13,13,77,75,18,12,12,194
"100320208200130402",220,"2",5,10,80,66,18,25,16,205
"100320207290060734",220,"5",12,10,71,73,17,22,15,198
"110111141432514812",220,"38",11,10,69,60,26,25,19,199
"100320208200260147",220,"2",6,5,73,70,26,20,20,209
"100320208200080122",220,"4",11,6,68,75,18,23,19,203
"100320205850284708",220,"7",5,10,71,91,15,12,16,205
"100320420590014323",220,"0",10,9,77,83,14,15,12,201
"100320308212586914",220,"4",7,12,72,85,11,15,18,201
"100320308210010110",220,"2",13,10,66,84,18,17,12,197
"100320722340801202",220,"4",9,12,67,84,18,15,15,199
"100320722340300302",220,"6",11,10,68,86,21,10,14,199
"100320722341002018",220,"6",10,12,86,66,19,12,15,198
"100320838780000101",73,"0",2,8,19,21,7,7,9,63
"100320208200160305",220,"5",13,11,69,67,17,22,21,196
"100320203230297510",220,"4",10,7,74,69,26,17,17,203
"100320308210019110",220,"3",12,16,79,66,17,13,17,192
"100320308210017423",220,"6",11,10,71,72,19,24,13,199
"100320518413113304",220,"5",11,11,65,82,13,23,15,198
"100320420590011504",220,"4",9,13,81,72,14,20,11,198
"100320207290060717",220,"2",13,14,78,71,15,14,15,193
"100320619770000302",220,"2",16,10,85,58,24,12,15,194
"100320619490001306",220,"9",10,11,79,86,14,9,11,199
"100320722340302717",220,"5",7,11,66,93,15,15,13,202
"100320619490001303",220,"7",8,15,70,76,11,28,12,197
"100320308210011916",220,"4",14,17,78,75,8,15,13,189
"100320722341003010",220,"7",5,15,74,77,15,14,20,200
"100320308290200901",238,"14",9,16,91,69,25,14,14,213
"100320112710000102",67,"2",1,2,29,19,7,3,6,64
"100320310762504219",220,"7",15,11,74,70,18,22,10,194
"100320722430000316",220,"2",11,14,80,69,16,16,14,195
"110443737802510501",220,"7",9,8,69,73,16,21,24,203
"100320308210010811",220,"2",11,9,74,76,10,18,22,200
"100320722340700415",220,"4",5,12,84,70,19,14,16,203
"100320205822579703",106,"0",6,3,40,40,11,2,4,97
"110341836192507811",220,"24",11,19,84,71,12,15,8,190
"100320308210017703",220,"3",13,13,75,73,11,18,17,194
"100320619770000410",220,"5",9,12,66,75,19,20,19,199
"100320420590014109",220,"0",14,11,66,81,19,15,14,195
"100320207290010509",220,"0",15,12,60,74,19,15,25,193
"100320208200020308",220,"3",13,12,69,90,11,13,12,195
"110111036112516703",220,"74",13,11,68,93,12,11,12,196
"100320722340500201",220,"8",9,12,76,78,12,13,20,199
"100320731942003201",220,"3",16,9,68,69,17,19,22,195
"100320208200140312",220,"7",17,9,70,76,19,13,16,194
"100320722720502203",220,"3",12,7,65,86,22,9,19,201
"100320308210012203",220,"8",15,14,83,70,12,11,15,191
"100320208200240225",220,"3",11,5,83,75,18,9,19,204
"100320722341001823",101,"3",5,8,29,39,4,9,7,88
"100320722340801210",220,"2",8,8,80,75,18,11,20,204
"100320207290080710",220,"3",10,10,80,76,16,14,14,200
"100320619630001401",135,"2",9,9,45,46,12,9,5,117
"100320838710000103",23,"0",2,2,7,8,2,0,2,19
"100320722340701402",220,"4",16,16,71,67,19,12,19,188
"100320207290110102",220,"4",14,12,65,79,19,14,17,194
"100320202770250809",220,"3",10,7,70,86,20,17,10,203
"100320723211801908",220,"2",17,11,65,77,13,21,16,192
"100320825263200402",220,"5",12,11,79,63,20,17,18,197
"100320825260002012",220,"4",13,6,83,73,12,20,13,201
"100320208200260129",220,"5",9,9,78,84,14,12,14,202
"100320528870051101",220,"1",13,12,75,70,18,17,15,195
"100320420940000204",220,"5",15,13,66,70,19,16,21,192
"100320722340900308",220,"5",17,9,72,78,15,16,13,194
"100320420590008804",220,"5",16,11,75,71,15,16,16,193
"100320208200190304",220,"2",11,16,70,70,22,19,12,193
"100320722341106804",220,"0",10,11,76,75,16,10,22,199
"100320722340702510",220,"9",10,14,74,75,15,12,20,196
"100320420590011901",220,"3",8,14,63,81,20,17,17,198
"100320232030801702",32,"0",0,0,10,9,3,5,5,32
"100320308210010118",220,"8",8,12,68,75,18,21,18,200
"100320208200210532",220,"3",5,9,81,75,14,18,18,206
"100320127942503109",220,"0",10,9,60,91,17,19,14,201
"100320722342541703",220,"0",10,4,74,86,19,14,13,206
"100320208203004110",220,"2",10,7,87,66,12,16,22,203
"100320309400901903",220,"5",9,7,80,76,14,14,20,204
"100320723391802403",220,"2",5,18,65,69,27,21,15,197
"100320515853115305",201,"12",10,11,71,79,13,4,13,180
"100320722340101207",220,"6",7,12,72,74,22,15,18,201
"100320722340800318",220,"4",5,9,90,75,13,14,14,206
"100320309740105004",220,"4",13,13,75,69,21,11,18,194
"110341836192520509",220,"82",13,11,73,74,13,11,25,196
"100320722340200602",220,"5",9,7,79,77,18,14,16,204
"100320207290180321",220,"2",10,10,61,90,18,15,16,200
"100320420590008206",220,"5",11,11,70,70,28,17,13,198
"100320207292503605",220,"3",8,13,69,78,13,18,21,199
"100320308210013112",220,"7",14,12,71,67,19,15,22,194
"100320722341003109",220,"6",13,10,78,63,22,17,17,197
"100320207290280514",220,"3",13,14,67,81,14,17,14,193
"100320722341001801",220,"5",11,10,63,90,8,23,15,199
"100320309820101707",220,"3",9,7,87,73,16,12,16,204
"100320308210016905",220,"5",10,11,69,79,22,10,19,199
"100320309310800911",220,"11",11,11,70,78,15,16,19,198
"100320200930245717",220,"5",9,11,73,68,21,21,17,200
"100320735380000206",220,"3",9,9,80,69,17,18,18,202
"100320722340001009",220,"4",10,15,69,77,20,14,15,195
"100320723341301409",220,"8",11,12,78,74,17,18,10,197
"100320206012579807",220,"0",8,9,81,80,15,13,14,203
"100320208200050117",220,"2",11,16,77,70,16,17,13,193
"100320725110600401",220,"20",12,8,76,78,14,14,18,200
"100320722862400212",220,"7",11,15,81,75,15,16,7,194
"100320208200060129",220,"2",16,6,79,71,13,17,18,198
"100320309342504609",220,"1",14,13,74,81,5,14,19,193
"100320722341003014",220,"6",7,10,82,73,18,16,14,203
"100320208200040338",220,"0",9,8,83,77,14,12,17,203
"100320208200080401",220,"5",13,4,74,82,15,15,17,203
"100320514940048401",220,"3",11,10,79,75,12,19,14,199
"100320208200060409",220,"8",10,11,72,71,19,16,21,199
"100320230030000101",186,"1",14,9,59,59,18,12,15,163
"100320723251300113",220,"6",12,4,77,74,16,14,23,204
"100320722342565502",220,"5",18,10,72,70,17,18,15,192
"100320208200240521",220,"1",12,8,82,75,20,11,12,200
"100320724422104705",220,"5",10,8,76,84,13,9,20,202
"100320208200010240",232,"3",12,12,88,77,13,15,15,208
"100320201020244206",220,"6",11,13,72,79,12,20,13,196
"100320208200190631",220,"1",11,8,77,69,24,14,17,201
"100320207300000101",220,"3",11,7,82,61,17,23,19,202
"100320722340400004",220,"8",15,11,77,70,17,18,12,194
"100320310450122520",220,"4",7,16,73,74,17,12,21,197
"100320722340900825",220,"3",11,20,64,74,19,20,12,189
"110111041302517605",220,"46",12,15,73,78,19,13,10,193
"100320207290090404",220,"1",8,6,63,90,19,17,17,206
"100320309342503319",220,"4",13,10,75,80,13,12,17,197
"100320618690000101",178,"10",12,8,52,68,19,12,7,158
"100320308210020408",220,"5",7,9,83,67,21,21,12,204
"100320619770000702",220,"9",9,19,80,62,13,24,13,192
"100320420590012409",181,"3",10,3,55,68,12,15,18,168
"100320516590023302",220,"1",13,11,92,65,11,16,12,196
"100320208200170203",220,"4",10,10,83,66,17,18,16,200
"100320207292534309",220,"6",13,14,69,79,17,15,13,193
"100320207290200411",220,"3",12,13,74,78,16,14,13,195
"100320308210022717",220,"1",10,6,81,74,17,19,13,204
"100320208200110217",220,"2",9,11,85,71,21,8,15,200
"100320308210020717",220,"3",12,4,69,87,12,20,16,204
"100320420593100109",220,"4",12,12,73,63,16,26,18,196
"100320331160303003",220,"3",10,17,67,75,16,13,22,193
"100320739240000101",118,"0",8,10,35,52,3,5,5,100
"100320309400901913",220,"8",9,10,78,53,22,21,27,201
"100320722460100412",220,"3",11,9,82,73,16,16,13,200
"100320722340700031",145,"8",3,11,52,48,8,14,9,131
"100320722340200608",220,"4",12,16,71,81,7,14,19,192
"110671536162507208",220,"47",9,13,80,72,13,14,19,198
"100320725120550505",211,"11",12,12,74,69,16,11,17,187
"100320308210014404",220,"5",9,12,87,68,16,18,10,199
"100320208200120809",220,"3",9,15,63,72,23,21,17,196
"100320207290060415",220,"4",11,11,78,82,15,9,14,198
"100320515683115402",220,"19",11,10,81,68,15,17,18,199
"100320309342504615",220,"4",10,8,74,85,11,13,19,202
"100320725181700114",220,"7",14,11,57,83,18,19,18,195
"100320722340801222",220,"4",10,10,80,76,14,12,18,200
"100320207292505111",220,"4",8,10,80,71,17,17,17,202
"100320735540000101",113,"2",1,8,37,38,7,8,14,104
"100320725140600817",220,"10",12,11,72,76,15,17,17,197
"100320207290090213",220,"1",11,11,76,71,19,13,19,198
"100320516770025703",184,"14",13,14,61,49,15,16,16,157
"100320517082545001",220,"0",5,11,84,78,15,12,15,204
"100320420590010805",220,"6",11,10,75,82,13,12,17,199
